customer_id,tenure_months,contract_type,plan_tier,payment_method,monthly_spend,logins_per_week,last_login_days,active_campaigns,support_tickets_90d,discount_pct,price_increase_recent,has_account_manager,nps_score,churn
SMB-04640,61,Month-to-month,Starter,Credit card,86.27,5.8,15,1,1,2.7,0,1,34.0,0
SMB-04641,3,Two-year,Pro,Credit card,1191.86,4.6,6,4,2,13.0,0,1,-49.0,0
SMB-04642,69,Month-to-month,Growth,Credit card,364.59,6.6,42,4,2,21.7,0,0,-13.0,0
SMB-04643,5,Annual,Starter,Credit card,118.22,2.6,12,1,1,9.7,0,0,3.0,0
SMB-04644,2,Annual,Starter,Credit card,133.68,7.7,1,3,1,5.3,0,1,100.0,0
SMB-04645,30,Month-to-month,Pro,Bank transfer,1147.22,2.3,9,0,2,0.0,1,0,4.0,0
SMB-04646,54,Month-to-month,Growth,PayPal,342.24,4.3,33,4,0,5.0,0,0,14.0,0
SMB-04647,6,Month-to-month,Pro,Credit card,815.1,6.0,2,2,4,10.2,0,0,32.0,1
SMB-04648,22,Month-to-month,Starter,Credit card,108.8,3.4,10,1,1,7.3,0,0,57.0,0
SMB-04649,19,Annual,Growth,Credit card,497.97,6.1,5,3,0,7.7,0,0,4.0,0
SMB-04650,29,Annual,Pro,Credit card,884.8,3.7,2,2,1,7.4,1,0,,0
SMB-04651,71,Month-to-month,Starter,Credit card,111.58,4.8,12,1,0,5.0,1,1,-25.0,0
SMB-04652,24,Month-to-month,Starter,Bank transfer,132.32,4.1,5,2,1,7.7,0,1,18.0,0
SMB-04653,16,Month-to-month,Growth,Manual invoice,600.63,3.2,12,3,0,3.2,0,1,83.0,0
SMB-04654,9,Month-to-month,Starter,Bank transfer,122.25,9.5,3,5,1,8.6,1,0,-6.0,1
SMB-04655,15,Annual,Starter,Bank transfer,112.18,2.7,6,5,1,8.9,0,1,57.0,0
SMB-04656,10,Annual,Enterprise,PayPal,3900.94,0.0,14,3,0,16.4,0,0,12.0,0
SMB-04657,42,Annual,Growth,Credit card,529.86,2.7,8,3,3,3.4,0,0,23.0,0
SMB-04658,31,Month-to-month,Growth,Credit card,511.0,4.8,5,0,1,12.4,0,0,,1
SMB-04659,36,Annual,Starter,Credit card,105.88,3.7,4,5,2,13.1,0,0,43.0,0
SMB-04660,60,Month-to-month,Growth,Credit card,327.08,6.7,3,4,2,6.5,0,0,50.0,0
SMB-04661,42,Two-year,Growth,PayPal,240.24,6.7,4,1,1,4.0,1,0,,0
SMB-04662,12,Annual,Enterprise,Bank transfer,3054.75,3.8,0,5,1,16.0,1,0,1.0,0
SMB-04663,28,Two-year,Growth,Bank transfer,387.39,0.8,37,2,0,0.2,0,0,26.0,0
SMB-04664,23,Month-to-month,Pro,Credit card,573.74,1.7,7,3,3,3.1,0,0,48.0,1
SMB-04665,60,Month-to-month,Starter,Credit card,162.06,4.4,6,5,0,1.6,1,1,100.0,0
SMB-04666,23,Annual,Growth,Manual invoice,349.27,1.1,19,5,3,3.9,0,0,7.0,1
SMB-04667,10,Month-to-month,Enterprise,Credit card,2274.93,3.7,10,6,3,6.6,1,0,-64.0,1
SMB-04668,53,Annual,Growth,PayPal,260.32,7.6,13,3,2,16.9,0,1,9.0,0
SMB-04669,31,Month-to-month,Pro,Credit card,1017.85,5.3,33,3,2,5.5,0,0,42.0,1
SMB-04670,7,Two-year,Pro,Credit card,1020.28,4.6,5,4,2,20.6,0,0,47.0,0
SMB-04671,50,Month-to-month,Enterprise,Credit card,2371.38,2.2,4,3,1,13.4,0,0,23.0,0
SMB-04672,16,Two-year,Starter,Manual invoice,108.09,4.9,4,2,2,5.0,1,0,-8.0,0
SMB-04673,63,Month-to-month,Starter,Credit card,231.39,3.9,19,3,0,5.0,0,0,43.0,0
SMB-04674,60,Month-to-month,Growth,PayPal,281.27,5.0,6,3,1,9.2,1,1,33.0,0
SMB-04675,27,Month-to-month,Enterprise,Credit card,2003.93,6.1,4,4,0,8.5,0,1,38.0,0
SMB-04676,41,Month-to-month,Growth,Bank transfer,453.61,6.5,1,1,0,1.0,0,1,4.0,0
SMB-04677,41,Two-year,Starter,Bank transfer,93.12,4.8,25,3,1,3.6,0,0,60.0,0
SMB-04678,48,Two-year,Growth,Bank transfer,289.49,5.6,3,7,2,0.0,0,0,37.0,0
SMB-04679,5,Two-year,Starter,Credit card,159.23,3.4,0,3,1,18.6,0,0,26.0,0
SMB-04680,24,Two-year,Starter,Credit card,139.6,7.0,1,1,3,8.8,1,1,66.0,1
SMB-04681,13,Annual,Starter,PayPal,135.44,2.5,9,1,2,6.1,0,0,18.0,1
SMB-04682,51,Month-to-month,Starter,Bank transfer,125.58,4.0,10,2,2,4.0,0,0,61.0,0
SMB-04683,5,Two-year,Pro,Credit card,756.99,7.2,1,6,0,4.7,0,0,10.0,0
SMB-04684,38,Month-to-month,Starter,Credit card,112.65,3.4,10,3,1,0.0,0,1,-10.0,0
SMB-04685,53,Annual,Starter,Credit card,117.65,1.6,2,0,0,9.0,0,0,29.0,0
SMB-04686,69,Month-to-month,Growth,Bank transfer,469.53,3.6,3,3,0,12.7,0,1,-42.0,0
SMB-04687,21,Annual,Starter,Credit card,133.48,7.6,25,1,2,17.4,1,1,42.0,0
SMB-04688,1,Month-to-month,Growth,Credit card,301.33,0.0,9,4,2,12.8,0,0,66.0,0
SMB-04689,53,Month-to-month,Starter,Credit card,146.19,4.7,38,2,3,12.5,0,0,100.0,0
SMB-04690,1,Month-to-month,Starter,Bank transfer,78.88,3.1,6,4,0,15.0,0,0,66.0,0
SMB-04691,5,Month-to-month,Growth,Manual invoice,350.75,4.1,21,6,1,7.1,0,0,93.0,0
SMB-04692,72,Month-to-month,Starter,PayPal,90.2,3.7,4,2,2,0.0,0,0,40.0,0
SMB-04693,63,Month-to-month,Starter,Bank transfer,96.86,6.6,4,2,1,12.7,0,0,79.0,0
SMB-04694,51,Month-to-month,Starter,PayPal,194.25,4.6,2,1,2,3.7,0,0,37.0,0
SMB-04695,61,Annual,Starter,Credit card,83.08,6.7,14,3,3,7.5,1,0,80.0,0
SMB-04696,6,Month-to-month,Starter,Bank transfer,97.78,7.3,6,6,1,1.9,0,0,-46.0,0
SMB-04697,7,Annual,Starter,Credit card,136.33,4.6,27,7,4,14.9,0,0,-9.0,0
SMB-04698,22,Month-to-month,Starter,Credit card,106.7,3.7,4,6,1,13.1,0,1,17.0,0
SMB-04699,2,Annual,Starter,Bank transfer,124.76,5.3,3,4,0,0.0,0,1,61.0,0
SMB-04700,64,Month-to-month,Pro,Credit card,1286.63,5.8,4,4,1,8.6,0,0,55.0,0
SMB-04701,5,Month-to-month,Starter,Bank transfer,141.34,2.0,12,3,1,14.2,0,0,-3.0,0
SMB-04702,40,Annual,Starter,Bank transfer,106.73,5.0,16,7,0,7.2,0,0,-20.0,0
SMB-04703,62,Annual,Growth,Credit card,367.51,3.9,5,1,1,7.9,0,1,25.0,0
SMB-04704,53,Month-to-month,Starter,Credit card,137.02,3.6,7,4,1,13.8,0,0,14.0,0
SMB-04705,17,Month-to-month,Pro,Bank transfer,1054.84,3.0,1,5,1,6.4,1,0,16.0,1
SMB-04706,34,Month-to-month,Starter,PayPal,120.62,3.1,4,6,3,7.5,0,0,20.0,1
SMB-04707,40,Month-to-month,Growth,PayPal,415.85,7.3,2,2,1,12.7,0,1,22.0,0
SMB-04708,56,Month-to-month,Enterprise,Credit card,2627.06,3.7,28,5,2,2.0,1,0,64.0,1
SMB-04709,31,Annual,Starter,PayPal,117.26,7.0,3,5,1,3.9,0,0,61.0,0
SMB-04710,21,Month-to-month,Starter,Credit card,103.15,4.8,41,5,1,0.0,0,0,15.0,1
SMB-04711,58,Annual,Growth,Credit card,457.52,2.0,12,5,2,20.0,0,0,16.0,0
SMB-04712,64,Month-to-month,Enterprise,Bank transfer,2581.62,4.9,4,2,0,8.7,0,0,58.0,0
SMB-04713,36,Month-to-month,Growth,Credit card,225.86,1.9,7,3,0,14.3,1,0,40.0,1
SMB-04714,3,Month-to-month,Growth,Credit card,309.11,5.8,1,2,0,0.8,0,0,63.0,0
SMB-04715,37,Month-to-month,Starter,Credit card,106.41,4.0,13,2,2,15.4,0,0,48.0,0
SMB-04716,65,Month-to-month,Growth,PayPal,361.36,6.4,5,1,2,6.2,0,0,29.0,0
SMB-04717,72,Annual,Starter,Manual invoice,162.14,7.7,6,5,1,16.3,0,0,,0
SMB-04718,29,Annual,Growth,Manual invoice,846.2,0.7,5,3,1,6.8,0,0,-36.0,0
SMB-04719,11,Month-to-month,Starter,Credit card,64.9,3.5,32,5,2,1.5,0,0,8.0,0
SMB-04720,42,Month-to-month,Growth,Bank transfer,410.05,1.8,13,2,0,14.5,1,0,82.0,0
SMB-04721,60,Two-year,Starter,PayPal,122.11,9.2,8,5,1,8.4,1,0,66.0,0
SMB-04722,69,Month-to-month,Growth,Credit card,363.23,3.5,4,6,1,1.0,0,0,21.0,0
SMB-04723,4,Month-to-month,Pro,Credit card,1030.84,1.6,12,3,2,0.0,0,0,-9.0,1
SMB-04724,21,Two-year,Pro,Credit card,934.34,9.4,4,3,2,10.5,1,0,53.0,0
SMB-04725,35,Month-to-month,Enterprise,Bank transfer,2192.65,2.9,24,3,1,7.8,0,1,-38.0,1
SMB-04726,8,Month-to-month,Growth,Bank transfer,382.79,0.9,3,2,0,9.2,0,0,47.0,0
SMB-04727,64,Month-to-month,Growth,Credit card,436.73,2.0,1,2,1,9.4,0,0,32.0,0
SMB-04728,9,Annual,Starter,Credit card,134.67,4.8,11,1,2,7.1,0,0,20.0,1
SMB-04729,48,Month-to-month,Enterprise,PayPal,2515.89,4.6,7,3,0,10.3,1,0,67.0,0
SMB-04730,67,Annual,Growth,Bank transfer,328.43,2.7,2,3,3,12.3,0,0,62.0,0
SMB-04731,50,Month-to-month,Growth,Credit card,768.9,3.4,40,2,1,7.1,0,0,57.0,0
SMB-04732,55,Month-to-month,Growth,Credit card,415.74,4.6,3,7,2,11.1,0,0,85.0,0
SMB-04733,19,Month-to-month,Pro,Manual invoice,1089.0,7.4,1,1,1,11.4,1,1,11.0,1
SMB-04734,60,Annual,Pro,Bank transfer,792.7,5.2,10,6,1,14.4,0,0,11.0,0
SMB-04735,31,Month-to-month,Pro,Bank transfer,943.68,3.3,12,3,2,0.0,0,0,32.0,1
SMB-04736,5,Annual,Growth,Bank transfer,397.65,4.0,9,3,0,5.4,1,0,93.0,0
SMB-04737,27,Month-to-month,Growth,Manual invoice,235.61,6.2,12,2,1,11.3,0,1,-28.0,0
SMB-04738,26,Month-to-month,Enterprise,Credit card,2006.32,8.2,15,0,2,20.6,1,0,11.0,1
SMB-04739,38,Month-to-month,Growth,Credit card,316.2,2.1,1,2,3,15.1,0,1,8.0,0
SMB-04740,20,Month-to-month,Growth,Credit card,327.03,7.0,8,4,0,15.2,0,0,47.0,1
SMB-04741,34,Month-to-month,Growth,PayPal,290.82,3.8,16,3,2,23.9,0,0,-10.0,0
SMB-04742,31,Annual,Growth,Credit card,384.19,0.9,7,2,2,7.5,0,0,32.0,1
SMB-04743,24,Two-year,Pro,Credit card,1276.32,0.5,2,1,1,20.4,0,0,90.0,0
SMB-04744,51,Annual,Growth,Credit card,392.6,7.4,3,3,1,12.1,1,0,-13.0,0
SMB-04745,22,Annual,Pro,Bank transfer,669.87,7.7,8,5,1,2.1,0,1,-0.0,0
SMB-04746,56,Month-to-month,Pro,Bank transfer,695.53,3.2,11,3,0,0.0,0,0,34.0,0
SMB-04747,19,Annual,Growth,Credit card,345.82,4.0,2,1,3,6.6,1,0,62.0,0
SMB-04748,63,Month-to-month,Starter,Credit card,84.23,0.6,0,4,0,12.0,0,1,37.0,0
SMB-04749,27,Annual,Growth,PayPal,410.05,6.2,12,1,3,6.4,0,0,64.0,0
SMB-04750,3,Two-year,Growth,Credit card,532.96,4.4,7,5,2,8.7,0,0,63.0,0
SMB-04751,11,Month-to-month,Growth,PayPal,329.05,1.1,6,3,0,19.5,1,1,-10.0,1
SMB-04752,59,Two-year,Pro,Credit card,917.29,5.0,31,4,1,8.3,0,0,25.0,0
SMB-04753,63,Annual,Starter,Manual invoice,107.8,1.4,24,4,2,19.8,1,1,-40.0,0
SMB-04754,16,Month-to-month,Starter,Credit card,102.52,5.7,2,1,3,12.6,1,0,48.0,0
SMB-04755,44,Two-year,Pro,Bank transfer,943.68,2.1,20,3,0,14.4,0,0,100.0,0
SMB-04756,42,Month-to-month,Enterprise,Credit card,2033.26,5.2,10,5,1,6.6,0,1,9.0,0
SMB-04757,10,Month-to-month,Growth,Credit card,310.46,3.1,2,3,1,7.6,0,0,19.0,0
SMB-04758,33,Month-to-month,Starter,PayPal,80.05,0.0,4,2,1,8.1,0,0,5.0,1
SMB-04759,50,Annual,Growth,Bank transfer,386.19,6.7,18,0,0,7.5,0,0,82.0,0
SMB-04760,70,Month-to-month,Growth,PayPal,496.17,6.8,12,4,0,11.9,0,0,53.0,0
SMB-04761,62,Two-year,Growth,Bank transfer,453.5,3.4,1,4,1,15.7,1,1,20.0,0
SMB-04762,8,Month-to-month,Starter,Bank transfer,174.25,5.1,32,6,0,22.8,0,0,-18.0,0
SMB-04763,18,Month-to-month,Starter,PayPal,101.38,5.5,4,3,1,3.8,0,0,20.0,0
SMB-04764,32,Annual,Growth,Credit card,470.07,5.5,4,0,3,8.0,0,0,-7.0,0
SMB-04765,11,Month-to-month,Growth,PayPal,288.45,8.3,10,1,1,14.0,0,0,26.0,0
SMB-04766,42,Annual,Growth,Credit card,453.72,5.4,14,3,1,8.4,0,1,35.0,0
SMB-04767,1,Month-to-month,Growth,Credit card,573.19,3.7,1,2,0,0.2,1,1,-0.0,1
SMB-04768,9,Two-year,Starter,PayPal,135.92,5.4,3,3,3,12.8,0,0,,0
SMB-04769,4,Annual,Growth,Credit card,575.72,3.6,28,2,2,3.2,0,0,64.0,0
SMB-04770,22,Month-to-month,Enterprise,Credit card,2066.35,2.2,33,1,2,9.2,0,0,8.0,1
SMB-04771,55,Month-to-month,Growth,Credit card,367.46,7.2,5,1,2,18.3,0,0,85.0,0
SMB-04772,13,Month-to-month,Growth,Bank transfer,302.25,5.7,3,4,2,12.2,0,1,48.0,0
SMB-04773,72,Two-year,Growth,Bank transfer,383.32,0.4,2,7,0,11.8,1,0,42.0,0
SMB-04774,20,Annual,Pro,Credit card,962.77,3.0,12,3,1,17.0,0,1,47.0,0
SMB-04775,4,Month-to-month,Growth,Credit card,382.48,6.2,4,4,3,7.3,0,1,-48.0,0
SMB-04776,25,Month-to-month,Growth,Credit card,337.52,1.1,15,3,0,10.1,0,0,63.0,0
SMB-04777,54,Two-year,Pro,Credit card,796.09,2.8,0,3,0,6.9,0,1,71.0,0
SMB-04778,8,Month-to-month,Starter,Credit card,130.82,10.4,13,6,1,12.7,0,0,49.0,1
SMB-04779,6,Annual,Growth,Credit card,365.17,3.8,6,4,0,0.0,1,1,-19.0,0
SMB-04780,62,Annual,Growth,PayPal,284.92,6.9,11,4,0,2.7,0,0,46.0,0
SMB-04781,43,Month-to-month,Enterprise,PayPal,1493.54,7.8,4,7,1,8.2,1,1,-6.0,0
SMB-04782,25,Month-to-month,Pro,Credit card,775.51,2.5,13,2,2,11.6,0,0,55.0,1
SMB-04783,55,Month-to-month,Starter,Credit card,84.94,5.1,4,2,1,19.4,0,0,51.0,0
SMB-04784,61,Month-to-month,Pro,Credit card,730.33,9.0,7,4,0,2.6,1,0,17.0,0
SMB-04785,26,Two-year,Pro,Credit card,809.62,5.5,1,3,0,7.6,0,1,39.0,0
SMB-04786,41,Annual,Growth,Credit card,366.37,9.7,16,3,1,9.5,0,0,41.0,0
SMB-04787,1,Annual,Starter,Manual invoice,101.59,3.1,19,3,2,1.1,1,1,75.0,0
SMB-04788,23,Month-to-month,Starter,PayPal,207.53,8.5,2,1,1,3.5,0,1,47.0,0
SMB-04789,43,Month-to-month,Growth,Bank transfer,277.24,4.5,12,5,0,0.0,0,0,-4.0,0
SMB-04790,15,Annual,Growth,Credit card,514.13,3.8,2,6,2,11.3,0,0,-31.0,0
SMB-04791,72,Month-to-month,Pro,Bank transfer,864.16,5.9,3,2,1,3.2,1,0,78.0,0
SMB-04792,70,Month-to-month,Starter,Manual invoice,101.81,4.3,3,4,0,15.4,0,0,-16.0,0
SMB-04793,19,Month-to-month,Growth,Credit card,440.13,4.3,6,1,0,10.5,0,1,-10.0,0
SMB-04794,29,Annual,Starter,PayPal,107.15,5.6,6,2,0,6.8,0,1,14.0,0
SMB-04795,14,Annual,Growth,Credit card,310.58,0.5,10,2,1,3.5,0,0,15.0,0
SMB-04796,37,Month-to-month,Starter,PayPal,187.72,2.7,5,2,0,10.3,0,0,-25.0,0
SMB-04797,9,Two-year,Growth,Credit card,219.54,6.1,32,2,1,6.5,1,1,32.0,1
SMB-04798,29,Month-to-month,Starter,Bank transfer,112.87,6.7,26,5,0,11.2,0,0,-13.0,0
SMB-04799,40,Month-to-month,Growth,Credit card,398.49,5.3,7,3,2,14.9,0,0,,0
SMB-04800,45,Month-to-month,Starter,Bank transfer,170.63,5.1,3,2,0,3.4,1,0,47.0,0
SMB-04801,43,Annual,Pro,Bank transfer,814.67,5.4,1,5,2,5.4,0,0,69.0,0
SMB-04802,16,Month-to-month,Starter,Bank transfer,233.4,6.6,1,5,0,15.7,0,0,46.0,0
SMB-04803,58,Month-to-month,Growth,Bank transfer,459.41,1.4,8,0,1,16.3,0,0,53.0,0
SMB-04804,50,Month-to-month,Growth,Credit card,210.26,3.4,2,3,2,2.2,0,0,-22.0,0
SMB-04805,55,Annual,Starter,PayPal,83.44,4.3,26,3,2,3.0,0,1,1.0,0
SMB-04806,34,Annual,Starter,Credit card,127.32,4.9,5,3,4,2.9,0,1,25.0,0
SMB-04807,65,Month-to-month,Starter,Bank transfer,90.15,0.0,11,1,1,9.4,1,1,60.0,0
SMB-04808,29,Two-year,Growth,Credit card,435.78,1.7,1,2,0,0.0,1,0,28.0,0
SMB-04809,59,Month-to-month,Enterprise,Bank transfer,2142.63,4.5,9,4,0,8.2,0,0,20.0,0
SMB-04810,15,Month-to-month,Starter,Credit card,88.99,6.7,1,3,0,7.8,1,0,50.0,0
SMB-04811,18,Annual,Pro,Manual invoice,707.15,3.6,5,3,0,4.3,0,0,-37.0,0
SMB-04812,38,Annual,Growth,Bank transfer,470.2,3.0,1,4,1,8.5,0,0,-6.0,0
SMB-04813,41,Month-to-month,Growth,Credit card,229.16,5.7,2,3,3,8.5,0,0,36.0,0
SMB-04814,54,Annual,Growth,PayPal,493.48,3.8,14,6,1,5.9,1,0,31.0,0
SMB-04815,22,Month-to-month,Enterprise,Credit card,3139.62,6.4,8,1,3,18.1,1,0,47.0,1
SMB-04816,63,Annual,Growth,Credit card,349.79,4.0,1,3,1,5.6,0,0,39.0,0
SMB-04817,24,Annual,Pro,Credit card,633.52,2.0,1,1,2,8.3,0,1,44.0,0
SMB-04818,39,Two-year,Starter,PayPal,137.89,7.6,4,1,1,4.4,0,0,10.0,0
SMB-04819,68,Month-to-month,Pro,Manual invoice,796.96,7.2,16,2,1,13.8,0,0,77.0,0
SMB-04820,39,Annual,Enterprise,Manual invoice,1643.27,2.4,3,4,1,1.2,0,1,-7.0,0
SMB-04821,50,Annual,Enterprise,Credit card,3868.06,5.4,0,6,1,8.9,0,0,22.0,0
SMB-04822,66,Month-to-month,Starter,Credit card,96.2,3.8,4,3,1,2.6,0,1,31.0,0
SMB-04823,71,Month-to-month,Pro,PayPal,622.88,5.9,3,3,0,0.0,1,1,52.0,0
SMB-04824,36,Two-year,Starter,Credit card,128.86,2.6,1,3,0,4.0,0,0,-3.0,0
SMB-04825,31,Month-to-month,Growth,Bank transfer,373.61,6.4,1,2,0,4.2,0,0,27.0,0
SMB-04826,15,Annual,Starter,Manual invoice,174.0,7.1,25,3,1,11.2,0,0,66.0,0
SMB-04827,39,Month-to-month,Growth,Credit card,345.52,2.4,3,3,3,2.9,0,0,30.0,0
SMB-04828,67,Annual,Growth,Credit card,346.43,4.6,8,5,1,0.0,0,0,36.0,0
SMB-04829,36,Month-to-month,Starter,PayPal,130.49,7.2,17,4,1,0.0,0,0,17.0,0
SMB-04830,26,Two-year,Starter,Bank transfer,126.14,2.3,3,3,4,9.0,0,0,30.0,1
SMB-04831,8,Annual,Starter,Manual invoice,127.1,3.0,2,3,1,10.8,0,0,29.0,0
SMB-04832,29,Month-to-month,Growth,Bank transfer,406.73,6.0,12,2,1,9.1,0,0,44.0,0
SMB-04833,18,Annual,Pro,Credit card,937.81,4.1,5,3,1,5.4,0,1,-13.0,0
SMB-04834,71,Annual,Pro,PayPal,811.0,1.0,59,5,2,9.9,0,1,25.0,0
SMB-04835,38,Month-to-month,Pro,PayPal,1108.28,3.8,0,1,4,0.0,0,0,35.0,1
SMB-04836,10,Month-to-month,Pro,Manual invoice,822.56,8.3,3,2,2,0.0,0,0,58.0,0
SMB-04837,5,Annual,Growth,Bank transfer,464.64,9.0,6,3,0,0.0,0,0,53.0,0
SMB-04838,62,Annual,Growth,Bank transfer,537.6,3.1,1,2,2,6.9,0,1,79.0,0
SMB-04839,68,Month-to-month,Growth,Credit card,320.79,2.5,1,2,0,12.7,0,0,31.0,0
SMB-04840,55,Two-year,Starter,Credit card,218.9,3.5,2,1,2,2.0,0,0,-16.0,0
SMB-04841,9,Month-to-month,Growth,Manual invoice,317.99,8.5,2,3,2,2.6,1,0,27.0,1
SMB-04842,8,Month-to-month,Pro,Manual invoice,754.49,6.4,13,4,0,11.8,1,1,-27.0,1
SMB-04843,15,Annual,Growth,Bank transfer,434.92,7.7,0,6,2,5.5,0,0,-27.0,0
SMB-04844,55,Month-to-month,Pro,Manual invoice,1005.04,6.7,3,4,1,9.1,1,1,8.0,0
SMB-04845,56,Month-to-month,Starter,Credit card,122.17,1.6,1,3,0,8.6,1,0,38.0,1
SMB-04846,61,Month-to-month,Pro,PayPal,1104.29,2.4,12,5,2,0.5,0,1,-8.0,1
SMB-04847,7,Month-to-month,Starter,Bank transfer,127.82,3.0,6,0,1,18.8,0,0,77.0,0
SMB-04848,12,Month-to-month,Pro,PayPal,1508.44,3.4,1,7,3,2.7,0,1,38.0,0
SMB-04849,65,Annual,Starter,PayPal,118.41,3.0,12,3,1,19.4,0,1,73.0,0
SMB-04850,67,Month-to-month,Growth,Bank transfer,306.91,3.3,1,3,0,11.3,0,0,91.0,0
SMB-04851,53,Annual,Growth,PayPal,331.04,5.9,6,2,0,9.6,0,0,65.0,0
SMB-04852,8,Annual,Starter,Credit card,135.01,4.8,12,1,2,0.0,0,0,13.0,0
SMB-04853,5,Month-to-month,Growth,PayPal,429.09,7.2,7,7,2,10.1,0,1,-7.0,0
SMB-04854,5,Month-to-month,Starter,Credit card,126.36,5.1,14,3,0,7.5,0,0,-3.0,0
SMB-04855,50,Annual,Growth,Credit card,307.29,3.0,3,3,1,6.6,0,0,35.0,0
SMB-04856,61,Month-to-month,Enterprise,PayPal,3166.51,4.9,5,2,1,0.2,0,0,15.0,0
SMB-04857,46,Month-to-month,Starter,PayPal,194.75,1.2,1,5,1,13.3,0,0,-6.0,1
SMB-04858,19,Annual,Growth,Manual invoice,382.79,0.0,10,7,2,13.5,0,0,51.0,0
SMB-04859,55,Annual,Pro,Credit card,1415.23,5.9,11,7,2,0.0,0,1,48.0,0
SMB-04860,5,Annual,Growth,Credit card,471.88,6.7,2,1,2,4.4,1,1,,1
SMB-04861,60,Month-to-month,Pro,Bank transfer,1567.23,4.7,12,4,3,6.3,1,0,10.0,0
SMB-04862,65,Month-to-month,Growth,PayPal,427.66,3.6,3,3,0,10.0,0,1,-22.0,0
SMB-04863,52,Month-to-month,Growth,Manual invoice,393.2,1.5,0,2,0,8.9,1,0,33.0,0
SMB-04864,64,Annual,Starter,PayPal,148.13,7.1,28,1,1,7.6,0,0,14.0,0
SMB-04865,43,Month-to-month,Starter,Bank transfer,107.67,5.6,11,2,3,10.9,0,1,64.0,0
SMB-04866,34,Month-to-month,Growth,PayPal,420.71,5.1,37,2,2,19.2,0,0,29.0,1
SMB-04867,24,Month-to-month,Pro,Credit card,1255.23,4.5,8,3,2,6.2,0,0,3.0,1
SMB-04868,67,Annual,Starter,Manual invoice,147.28,3.5,12,1,1,14.2,1,0,30.0,0
SMB-04869,51,Annual,Enterprise,Bank transfer,2381.5,2.1,11,4,2,18.5,0,0,19.0,0
SMB-04870,14,Month-to-month,Growth,Credit card,399.52,5.1,12,6,2,17.2,1,1,3.0,0
SMB-04871,69,Month-to-month,Growth,Bank transfer,459.25,3.3,2,4,1,11.9,0,1,24.0,0
SMB-04872,5,Month-to-month,Pro,PayPal,1078.69,3.6,7,2,1,11.9,0,0,-17.0,1
SMB-04873,43,Month-to-month,Pro,Credit card,1085.62,8.3,3,0,0,10.6,0,1,34.0,0
SMB-04874,14,Month-to-month,Growth,Credit card,413.65,4.4,15,3,2,18.1,0,0,37.0,0
SMB-04875,48,Month-to-month,Starter,PayPal,97.65,0.0,2,0,1,5.7,0,0,66.0,0
SMB-04876,30,Annual,Starter,Manual invoice,101.62,3.3,1,3,1,5.8,0,0,35.0,0
SMB-04877,32,Annual,Starter,Bank transfer,134.66,2.3,1,6,1,4.0,0,1,-6.0,0
SMB-04878,49,Two-year,Pro,Credit card,1107.94,4.2,3,6,2,22.6,0,0,-78.0,0
SMB-04879,55,Two-year,Starter,Bank transfer,143.02,1.4,26,0,1,17.2,1,0,-10.0,0
SMB-04880,28,Month-to-month,Growth,Credit card,320.98,5.5,3,3,1,4.4,0,0,40.0,0
SMB-04881,72,Month-to-month,Starter,Credit card,115.55,3.8,1,1,2,0.8,0,0,72.0,0
SMB-04882,36,Month-to-month,Growth,Credit card,283.33,3.5,12,4,1,6.8,0,0,33.0,0
SMB-04883,12,Annual,Growth,Bank transfer,268.36,4.8,5,2,0,8.4,0,0,0.0,0
SMB-04884,1,Month-to-month,Growth,Credit card,387.82,4.3,11,3,0,9.5,0,0,38.0,0
SMB-04885,15,Month-to-month,Growth,Credit card,533.63,4.2,0,2,0,0.0,0,1,-55.0,0
SMB-04886,50,Month-to-month,Enterprise,Credit card,2460.64,4.0,2,2,2,3.6,0,0,31.0,0
SMB-04887,39,Month-to-month,Pro,Bank transfer,1450.16,4.5,9,1,3,15.3,1,0,50.0,0
SMB-04888,25,Annual,Growth,Credit card,364.73,5.3,1,3,0,11.7,0,0,2.0,0
SMB-04889,35,Annual,Starter,Credit card,120.94,5.0,11,2,0,3.8,1,1,64.0,0
SMB-04890,61,Month-to-month,Enterprise,Bank transfer,1873.33,7.0,4,2,2,13.8,0,0,79.0,0
SMB-04891,42,Two-year,Pro,PayPal,825.17,3.3,7,0,1,13.9,0,0,50.0,0
SMB-04892,5,Month-to-month,Pro,PayPal,668.42,5.0,7,3,1,21.3,0,1,43.0,0
SMB-04893,4,Month-to-month,Growth,Bank transfer,258.23,9.9,8,1,2,6.7,0,0,-92.0,0
SMB-04894,35,Month-to-month,Starter,PayPal,89.5,4.4,17,3,2,4.0,1,0,40.0,0
SMB-04895,30,Annual,Pro,PayPal,919.39,4.5,1,6,1,7.1,0,1,64.0,0
SMB-04896,62,Annual,Growth,Bank transfer,316.08,1.7,18,4,1,13.6,0,1,26.0,0
SMB-04897,42,Month-to-month,Starter,Bank transfer,105.9,2.9,0,3,1,0.5,0,0,59.0,0
SMB-04898,55,Two-year,Growth,Credit card,421.0,4.3,6,4,3,8.0,1,0,35.0,0
SMB-04899,43,Month-to-month,Growth,Credit card,258.0,5.7,2,2,0,8.2,1,0,32.0,0
SMB-04900,25,Month-to-month,Starter,Credit card,122.46,5.9,2,6,1,16.0,0,0,47.0,0
SMB-04901,48,Annual,Growth,Credit card,469.75,5.2,4,3,1,4.8,0,0,23.0,0
